,iso_code,location,date,new_cases_smoothed_per_million,new_deaths,population,new_deaths_smoothed_per_million,new_tests_smoothed_per_thousand,tests_per_case,reproduction_rate,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,new_deaths_per_million
87581,LKA,Sri Lanka,2021-06-25,96.444,48.0,21497306.0,2.539,1.048,10.9,0.88,-44.143,-19.0,25.714,-47.857,-31.0,-46.429,2.2328379193188206
87582,LKA,Sri Lanka,2021-06-26,93.633,43.0,21497306.0,2.465,1.021,10.9,0.87,-39.857,-12.714,24.429,-44.429,-29.0,-43.857,2.0002506360564434
87583,LKA,Sri Lanka,2021-06-27,92.563,39.0,21497306.0,2.412,1.021,11.0,0.87,-35.714,-6.429,23.286,-41.0,-26.571,-41.857,1.814180809446542
87584,LKA,Sri Lanka,2021-06-28,90.962,41.0,21497306.0,2.339,1.008,11.1,0.87,-36.571,-9.429,23.571,-41.571,-26.714,-41.286,1.9072157227514928
87585,LKA,Sri Lanka,2021-06-29,88.463,45.0,21497306.0,2.166,1.002,11.3,0.87,-37.286,-11.571,23.714,-42.143,-26.714,-40.714,2.0932855493613944
87586,LKA,Sri Lanka,2021-06-30,86.257,47.0,21497306.0,2.047,0.987,11.4,0.87,-38.286,-14.857,24.0,-43.0,-27.143,-40.143,2.186320462666345
87587,LKA,Sri Lanka,2021-07-01,85.871,43.0,21497306.0,2.033,0.962,11.2,0.86,-31.571,-5.0,20.857,-37.571,-24.143,-33.714,2.0002506360564434
87588,LKA,Sri Lanka,2021-07-02,85.519,37.0,21497306.0,1.96,0.963,11.3,0.86,-31.0,-5.0,20.714,-37.0,-23.714,-33.143,1.721145896141591
87589,LKA,Sri Lanka,2021-07-03,81.778,34.0,21497306.0,1.901,0.993,12.1,0.85,-30.0,-3.857,20.429,-36.143,-22.857,-32.714,1.5815935261841647
87590,LKA,Sri Lanka,2021-07-04,79.824,45.0,21497306.0,1.94,0.922,11.6,0.85,-30.0,-4.0,20.286,-36.0,-22.857,-32.857,2.0932855493613944
87591,LKA,Sri Lanka,2021-07-05,73.039,32.0,21497306.0,1.881,0.906,12.4,0.85,-29.143,-3.143,20.0,-35.286,-22.429,-32.429,1.4885586128792139
87592,LKA,Sri Lanka,2021-07-06,67.836,45.0,21497306.0,1.881,0.821,12.1,0.86,-27.857,-2.0,19.857,-34.429,-21.571,-32.0,2.0932855493613944
87593,LKA,Sri Lanka,2021-07-07,63.709,38.0,21497306.0,1.821,0.739,11.6,0.88,-26.571,-1.0,19.714,-33.571,-20.571,-31.571,1.7676633527940664
87594,LKA,Sri Lanka,2021-07-08,59.635,40.0,21497306.0,1.801,0.7,11.7,0.89,-25.143,0.286,19.429,-32.571,-19.143,-31.143,1.8606982660990172
87595,LKA,Sri Lanka,2021-07-09,57.735,43.0,21497306.0,1.841,0.672,11.6,0.92,-24.429,0.286,19.286,-32.0,-18.857,-30.857,2.0002506360564434
87596,LKA,Sri Lanka,2021-07-10,59.635,33.0,21497306.0,1.834,0.661,11.1,0.93,-23.429,1.0,18.857,-31.286,-18.429,-30.714,1.5350760695316892
87597,LKA,Sri Lanka,2021-07-11,59.197,35.0,21497306.0,1.768,0.699,11.8,0.95,-21.286,3.143,18.286,-29.857,-16.714,-30.286,1.62811098283664
87598,LKA,Sri Lanka,2021-07-12,63.842,31.0,21497306.0,1.761,0.679,10.6,0.96,-20.714,3.857,18.0,-29.143,-16.0,-30.143,1.4420411562267383
87599,LKA,Sri Lanka,2021-07-13,67.025,41.0,21497306.0,1.734,0.718,10.7,0.97,-19.857,4.714,17.571,-28.286,-15.286,-29.857,1.9072157227514928
87600,LKA,Sri Lanka,2021-07-14,68.999,37.0,21497306.0,1.728,0.766,11.1,0.98,-18.857,5.571,17.143,-27.571,-14.571,-29.571,1.721145896141591
87601,LKA,Sri Lanka,2021-07-15,70.421,50.0,21497306.0,1.794,0.785,11.1,0.99,-17.857,6.429,16.714,-26.857,-14.0,-29.286,2.3258728326237716
87602,LKA,Sri Lanka,2021-07-16,70.288,41.0,21497306.0,1.781,0.788,11.2,1.0,-16.571,7.714,16.143,-26.143,-12.714,-29.0,1.9072157227514928
87603,LKA,Sri Lanka,2021-07-17,69.65,31.0,21497306.0,1.768,0.774,11.1,1.01,-15.571,8.143,16.0,-25.714,-11.857,-28.571,1.4420411562267383
87604,LKA,Sri Lanka,2021-07-18,69.072,46.0,21497306.0,1.841,0.77,11.1,1.02,-14.857,8.571,15.857,-25.429,-11.286,-28.286,2.1398030060138695
87605,LKA,Sri Lanka,2021-07-19,68.534,48.0,21497306.0,1.954,0.766,11.2,1.04,-13.857,9.143,15.571,-25.143,-10.714,-28.0,2.2328379193188206
87606,LKA,Sri Lanka,2021-07-20,69.47,43.0,21497306.0,1.967,0.769,11.1,1.05,-12.857,10.429,15.429,-24.429,-10.143,-27.857,2.0002506360564434
87607,LKA,Sri Lanka,2021-07-21,69.896,47.0,21497306.0,2.033,0.765,10.9,1.06,-13.429,10.143,15.857,-25.0,-9.429,-29.857,2.186320462666345
87608,LKA,Sri Lanka,2021-07-22,71.471,42.0,21497306.0,1.98,0.754,10.5,1.08,-12.429,12.143,15.429,-24.0,-8.429,-30.143,1.953733179403968
87609,LKA,Sri Lanka,2021-07-23,70.095,43.0,21497306.0,1.994,0.75,10.7,1.09,-15.429,9.143,17.0,-26.714,-8.0,-36.143,2.0002506360564434
87610,LKA,Sri Lanka,2021-07-24,75.345,52.0,21497306.0,2.133,0.749,9.9,1.11,-15.571,9.714,17.0,-26.571,-8.0,-36.714,2.4189077459287223
87611,LKA,Sri Lanka,2021-07-25,76.98,45.0,21497306.0,2.127,0.738,9.6,1.12,-15.571,9.857,17.0,-26.286,-7.857,-36.714,2.0932855493613944
87612,LKA,Sri Lanka,2021-07-26,78.163,48.0,21497306.0,2.127,0.729,9.3,1.13,-16.571,9.286,17.286,-26.571,-8.571,-37.0,2.2328379193188206
87613,LKA,Sri Lanka,2021-07-27,79.206,48.0,21497306.0,2.16,0.731,9.2,1.15,-16.857,9.143,17.286,-26.857,-8.714,-36.857,2.2328379193188206
87614,LKA,Sri Lanka,2021-07-28,81.439,63.0,21497306.0,2.266,0.742,9.1,1.16,-16.0,10.0,16.857,-25.857,-9.0,-34.571,2.930599769105952
87615,LKA,Sri Lanka,2021-07-29,85.752,66.0,21497306.0,2.426,0.769,9.0,1.18,-16.571,8.714,17.286,-26.571,-9.571,-34.0,3.0701521390633784
87616,LKA,Sri Lanka,2021-07-30,93.394,56.0,21497306.0,2.512,0.771,8.3,1.19,-13.143,12.429,15.714,-23.714,-9.571,-27.714,2.604977572538624
87617,LKA,Sri Lanka,2021-07-31,92.782,56.0,21497306.0,2.539,0.787,8.5,1.2,-12.571,12.857,15.571,-23.571,-9.143,-26.571,2.604977572538624
87618,LKA,Sri Lanka,2021-08-01,98.57,67.0,21497306.0,2.685,0.85,8.6,1.2,-12.0,13.429,15.429,-23.286,-8.143,-26.429,3.116669595715854
87619,LKA,Sri Lanka,2021-08-02,103.588,68.0,21497306.0,2.818,0.874,8.4,1.21,-11.143,14.429,15.286,-22.571,-6.571,-26.0,3.1631870523683294
87620,LKA,Sri Lanka,2021-08-03,108.499,74.0,21497306.0,2.99,0.885,8.2,1.21,-11.429,14.143,15.429,-22.429,-6.286,-26.0,3.442291792283182
87621,LKA,Sri Lanka,2021-08-04,112.592,82.0,21497306.0,3.117,0.899,8.0,1.22,-11.571,14.286,15.429,-22.429,-6.286,-26.143,3.8144314455029855
87622,LKA,Sri Lanka,2021-08-05,114.479,94.0,21497306.0,3.303,0.917,8.0,1.22,-12.0,14.571,15.571,-22.429,-6.429,-26.286,4.37264092533269
87623,LKA,Sri Lanka,2021-08-06,116.699,98.0,21497306.0,3.582,0.98,8.4,1.23,-12.857,14.857,15.857,-22.429,-6.857,-26.571,4.558710751942592
87624,LKA,Sri Lanka,2021-08-07,114.506,98.0,21497306.0,3.861,1.009,8.8,1.24,-14.286,14.286,16.429,-22.857,-7.143,-27.571,4.558710751942592
87625,LKA,Sri Lanka,2021-08-08,123.903,94.0,21497306.0,4.04,1.006,8.1,1.25,-16.286,13.143,17.286,-24.143,-9.143,-28.286,4.37264092533269
87626,LKA,Sri Lanka,2021-08-09,127.445,111.0,21497306.0,4.326,1.049,8.2,1.26,-17.571,12.714,18.0,-25.286,-10.143,-29.143,5.163437688424772
87627,LKA,Sri Lanka,2021-08-10,130.462,118.0,21497306.0,4.619,1.072,8.2,1.26,-18.429,13.429,18.571,-26.143,-10.429,-30.143,5.489059884992101
87628,LKA,Sri Lanka,2021-08-11,154.863,124.0,21497306.0,4.898,1.09,7.0,1.27,-19.429,13.714,19.429,-27.0,-10.857,-31.143,5.768164624906953
87629,LKA,Sri Lanka,2021-08-12,157.422,156.0,21497306.0,5.31,1.124,7.1,1.26,-20.714,13.286,20.143,-28.143,-11.714,-32.429,7.256723237786168
87630,LKA,Sri Lanka,2021-08-13,159.801,156.0,21497306.0,5.695,1.112,7.0,1.25,-21.429,13.571,20.857,-29.0,-12.286,-33.571,7.256723237786168
87631,LKA,Sri Lanka,2021-08-14,169.39,160.0,21497306.0,6.107,1.105,6.5,1.24,-22.857,11.714,21.571,-30.429,-13.571,-34.143,7.442793064396069
87632,LKA,Sri Lanka,2021-08-15,165.961,160.0,21497306.0,6.546,1.1,6.6,1.24,-23.857,10.714,22.0,-31.286,-14.286,-34.286,7.442793064396069
87633,LKA,Sri Lanka,2021-08-16,170.526,167.0,21497306.0,6.918,1.085,6.4,1.25,-24.714,9.571,22.714,-32.286,-15.286,-35.0,7.768415260963397
87634,LKA,Sri Lanka,2021-08-17,198.244,171.0,21497306.0,7.27,1.094,5.5,1.26,-26.286,7.0,23.571,-33.857,-16.714,-35.857,7.954485087573299
87635,LKA,Sri Lanka,2021-08-18,181.285,170.0,21497306.0,7.576,1.108,6.1,1.24,-27.857,5.286,24.143,-35.429,-18.0,-36.429,7.907967630920823
87636,LKA,Sri Lanka,2021-08-19,186.382,186.0,21497306.0,7.775,1.116,6.0,1.23,-29.0,4.571,24.714,-36.714,-18.857,-36.857,8.65224693736043
87637,LKA,Sri Lanka,2021-08-20,222.898,195.0,21497306.0,8.034,1.126,5.0,1.23,-28.143,10.0,24.571,-35.571,-18.143,-37.429,9.070904047232709
87638,LKA,Sri Lanka,2021-08-21,227.025,198.0,21497306.0,8.287,1.142,5.0,1.21,-34.857,0.286,26.857,-41.0,-22.286,-42.286,9.210456417190136
87639,LKA,Sri Lanka,2021-08-22,232.8,183.0,21497306.0,8.44,1.149,4.9,1.18,-40.857,-9.0,28.714,-46.0,-26.286,-46.571,8.512694567403003
87640,LKA,Sri Lanka,2021-08-23,237.551,194.0,21497306.0,8.619,1.132,4.8,1.17,-46.857,-17.429,30.857,-50.857,-29.571,-50.0,9.024386590580233
87641,LKA,Sri Lanka,2021-08-24,220.081,190.0,21497306.0,8.745,1.109,5.0,1.16,-52.143,-24.714,32.571,-55.143,-32.429,-53.0,8.838316763970331
87642,LKA,Sri Lanka,2021-08-25,255.241,198.0,21497306.0,8.931,1.088,4.3,1.15,-57.0,-31.571,34.286,-59.143,-35.286,-56.0,9.210456417190136
87643,LKA,Sri Lanka,2021-08-26,260.531,209.0,21497306.0,9.084,1.037,4.0,1.13,-61.857,-39.143,36.0,-62.857,-38.0,-59.0,9.722148440367365
87644,LKA,Sri Lanka,2021-08-27,233.577,214.0,21497306.0,9.21,1.016,4.3,1.1,-68.714,-53.714,38.286,-69.0,-42.143,-61.714,9.954735723629742
87645,LKA,Sri Lanka,2021-08-28,238.309,212.0,21497306.0,9.303,0.984,4.1,1.09,-66.857,-50.143,37.571,-67.571,-41.0,-60.286,9.861700810324791
87646,LKA,Sri Lanka,2021-08-29,240.356,192.0,21497306.0,9.363,0.941,3.9,1.07,-65.286,-47.143,37.0,-66.429,-40.0,-58.714,8.931351677275282
87647,LKA,Sri Lanka,2021-08-30,277.284,216.0,21497306.0,9.509,0.929,3.4,1.06,-63.571,-44.571,36.143,-65.286,-39.143,-57.714,10.047770636934693
87648,LKA,Sri Lanka,2021-08-31,275.789,194.0,21497306.0,9.536,0.933,3.4,1.02,-62.143,-42.857,35.571,-64.429,-38.429,-56.571,9.024386590580233
87649,LKA,Sri Lanka,2021-09-01,241.638,215.0,21497306.0,9.649,0.902,3.7,0.99,-61.0,-41.714,35.0,-63.714,-37.714,-55.714,10.001253180282218
87650,LKA,Sri Lanka,2021-09-02,235.159,204.0,21497306.0,9.616,0.889,3.8,0.97,-59.714,-40.143,34.571,-63.143,-36.857,-54.714,9.489561157104987
87651,LKA,Sri Lanka,2021-09-03,228.866,202.0,21497306.0,9.536,0.841,3.7,0.95,-58.429,-38.857,34.143,-62.571,-36.286,-53.857,9.396526243800036
87652,LKA,Sri Lanka,2021-09-04,198.324,0.0,21497306.0,8.127,0.83,4.2,0.95,-57.429,-38.0,33.857,-62.143,-35.857,-53.143,0.0
87653,LKA,Sri Lanka,2021-09-05,243.207,334.0,21497306.0,9.071,0.824,3.4,0.96,-56.429,-36.714,33.571,-61.429,-35.286,-52.571,15.536830521926793
87654,LKA,Sri Lanka,2021-09-06,198.483,180.0,21497306.0,8.832,0.808,4.1,0.93,-55.429,-35.286,33.143,-60.857,-34.571,-51.714,8.373142197445578
87655,LKA,Sri Lanka,2021-09-07,209.734,184.0,21497306.0,8.765,0.775,3.7,0.9,-54.571,-34.143,32.714,-60.286,-33.714,-51.143,8.559212024055478
87656,LKA,Sri Lanka,2021-09-08,203.68,185.0,21497306.0,8.566,0.757,3.7,0.86,-53.571,-33.0,32.286,-59.714,-32.857,-50.429,8.605729480707954
87657,LKA,Sri Lanka,2021-09-09,198.556,175.0,21497306.0,8.373,0.739,3.7,0.84,-52.571,-31.857,31.714,-58.857,-32.0,-49.714,8.1405549141832
87658,LKA,Sri Lanka,2021-09-10,193.227,131.0,21497306.0,7.901,0.742,3.8,0.82,-51.571,-30.143,31.143,-58.0,-31.0,-48.857,6.093786821474281
87659,LKA,Sri Lanka,2021-09-11,211.847,157.0,21497306.0,8.945,0.71,3.4,0.8,-50.429,-28.571,30.571,-57.0,-29.857,-48.143,7.303240694438643
87660,LKA,Sri Lanka,2021-09-12,153.873,144.0,21497306.0,7.682,0.7,4.6,0.79,-49.571,-27.429,30.143,-56.429,-28.857,-47.571,6.698513757956462
87661,LKA,Sri Lanka,2021-09-13,149.74,135.0,21497306.0,7.383,0.686,4.6,0.78,-48.714,-26.571,29.857,-55.857,-28.429,-47.0,6.279856648084183
87662,LKA,Sri Lanka,2021-09-14,126.886,136.0,21497306.0,7.064,0.687,5.4,0.77,-47.714,-25.286,29.571,-55.286,-28.0,-46.571,6.326374104736659
87663,LKA,Sri Lanka,2021-09-15,143.825,132.0,21497306.0,6.712,0.691,4.8,0.76,-46.714,-24.143,29.286,-54.571,-27.571,-46.0,6.140304278126757
87664,LKA,Sri Lanka,2021-09-16,139.938,118.0,21497306.0,6.333,0.671,4.8,0.74,-46.143,-23.571,29.143,-54.286,-27.429,-45.857,5.489059884992101
87665,LKA,Sri Lanka,2021-09-17,134.861,121.0,21497306.0,6.267,0.652,4.8,0.72,-45.143,-22.286,28.857,-53.714,-27.143,-45.429,5.628612254949527
87666,LKA,Sri Lanka,2021-09-18,129.438,84.0,21497306.0,5.781,0.641,5.0,0.7,-44.286,-20.857,28.429,-53.286,-26.714,-44.857,3.907466358807936
87667,LKA,Sri Lanka,2021-09-19,123.398,103.0,21497306.0,5.509,0.627,5.1,0.68,-43.286,-19.143,28.143,-52.571,-26.143,-44.286,4.791298035204969
87668,LKA,Sri Lanka,2021-09-20,116.473,93.0,21497306.0,5.23,0.615,5.3,0.67,-45.286,-21.857,29.429,-54.143,-26.571,-48.571,4.326123468680215
87669,LKA,Sri Lanka,2021-09-21,108.804,66.0,21497306.0,4.765,0.598,5.5,0.66,-44.429,-20.143,28.857,-53.286,-26.429,-47.857,3.0701521390633784
87670,LKA,Sri Lanka,2021-09-22,81.399,92.0,21497306.0,4.499,0.563,6.9,0.65,-43.571,-18.429,28.286,-52.714,-25.857,-47.143,4.279606012027739
87671,LKA,Sri Lanka,2021-09-23,75.398,72.0,21497306.0,4.193,0.552,7.3,0.65,-42.286,-16.429,27.714,-52.0,-25.143,-46.0,3.349256878978231
87672,LKA,Sri Lanka,2021-09-24,70.441,82.0,21497306.0,3.934,0.555,7.9,0.65,-41.571,-15.286,27.286,-51.571,-24.857,-45.286,3.8144314455029855
87673,LKA,Sri Lanka,2021-09-25,64.945,79.0,21497306.0,3.901,0.542,8.4,0.65,-40.571,-13.857,27.0,-50.857,-24.286,-44.571,3.674879075545559
87674,LKA,Sri Lanka,2021-09-26,60.592,71.0,21497306.0,3.688,0.544,9.0,0.65,-40.286,-13.429,26.857,-50.714,-24.429,-44.143,3.3027394223257556
87675,LKA,Sri Lanka,2021-09-27,57.037,51.0,21497306.0,3.409,0.534,9.4,0.65,-36.571,-8.143,24.857,-48.143,-23.0,-38.857,2.3723902892762467
87676,LKA,Sri Lanka,2021-09-28,54.452,55.0,21497306.0,3.336,0.528,9.7,0.66,-36.143,-7.714,24.857,-48.143,-22.714,-38.571,2.5584601158861484
87677,LKA,Sri Lanka,2021-09-29,51.787,61.0,21497306.0,3.13,0.534,10.3,0.67,-35.429,-7.0,24.714,-47.714,-22.286,-38.143,2.837564855801001
87678,LKA,Sri Lanka,2021-09-30,48.757,59.0,21497306.0,3.044,0.53,10.9,0.68,-34.714,-6.0,24.429,-47.286,-21.857,-37.571,2.7445299424960505
87679,LKA,Sri Lanka,2021-10-01,49.196,58.0,21497306.0,2.884,0.514,10.5,0.69,-33.0,-5.286,23.857,-46.0,-21.714,-36.429,2.698012485843575
87680,LKA,Sri Lanka,2021-10-02,47.175,55.0,21497306.0,2.725,0.512,10.9,0.7,-29.714,-2.0,23.0,-43.429,-20.143,-35.0,2.5584601158861484
87681,LKA,Sri Lanka,2021-10-03,45.341,40.0,21497306.0,2.519,0.492,10.9,0.71,-26.143,1.571,22.143,-40.429,-17.714,-34.0,1.8606982660990172
87682,LKA,Sri Lanka,2021-10-04,44.032,43.0,21497306.0,2.465,0.494,11.2,0.72,-23.429,3.857,21.143,-37.714,-16.571,-32.571,2.0002506360564434
87683,LKA,Sri Lanka,2021-10-05,43.049,40.0,21497306.0,2.366,0.483,11.2,0.73,-21.429,4.857,20.286,-35.571,-16.0,-31.286,1.8606982660990172
87684,LKA,Sri Lanka,2021-10-06,41.952,43.0,21497306.0,2.246,0.478,11.4,0.74,-18.286,8.0,19.286,-32.714,-14.429,-30.0,2.0002506360564434
87685,LKA,Sri Lanka,2021-10-07,41.022,44.0,21497306.0,2.146,0.47,11.5,0.76,-15.429,10.714,18.286,-29.857,-12.571,-28.714,2.046768092708919
87686,LKA,Sri Lanka,2021-10-08,40.949,38.0,21497306.0,2.014,0.466,11.4,0.78,-13.429,13.714,17.571,-27.857,-10.0,-28.0,1.7676633527940664
87687,LKA,Sri Lanka,2021-10-09,40.091,29.0,21497306.0,1.841,0.457,11.4,0.78,-12.714,14.143,17.286,-27.143,-8.857,-27.714,1.3490062429217875
87688,LKA,Sri Lanka,2021-10-10,39.546,35.0,21497306.0,1.808,0.455,11.5,0.78,-11.714,14.857,17.0,-26.286,-7.571,-27.429,1.62811098283664
87689,LKA,Sri Lanka,2021-10-11,38.849,23.0,21497306.0,1.675,0.446,11.5,0.79,-11.143,15.571,16.857,-25.714,-6.857,-27.286,1.0699015030069348
87690,LKA,Sri Lanka,2021-10-12,38.098,23.0,21497306.0,1.562,0.447,11.7,0.8,-9.429,18.0,16.429,-24.286,-5.143,-26.714,1.0699015030069348
87691,LKA,Sri Lanka,2021-10-13,37.46,31.0,21497306.0,1.482,0.449,12.0,0.81,-8.857,18.286,16.286,-23.714,-4.429,-26.429,1.4420411562267383
87692,LKA,Sri Lanka,2021-10-14,41.234,21.0,21497306.0,1.329,0.452,11.0,0.83,-8.143,18.714,16.0,-23.286,-4.0,-26.143,0.976866589701984
87693,LKA,Sri Lanka,2021-10-15,36.443,20.0,21497306.0,1.209,0.447,12.3,0.83,-7.571,18.857,15.714,-22.714,-3.714,-26.0,0.9303491330495086
87694,LKA,Sri Lanka,2021-10-16,35.931,23.0,21497306.0,1.17,0.459,12.8,0.83,-7.143,19.0,15.571,-22.143,-3.286,-25.857,1.0699015030069348
87695,LKA,Sri Lanka,2021-10-17,34.988,12.0,21497306.0,1.017,0.462,13.2,0.83,-6.429,19.429,15.429,-21.857,-2.429,-25.714,0.5582094798297051
87696,LKA,Sri Lanka,2021-10-18,34.25,23.0,21497306.0,1.017,0.474,13.9,0.84,-5.0,20.857,15.143,-20.857,-0.571,-26.286,1.0699015030069348
87697,LKA,Sri Lanka,2021-10-19,33.433,18.0,21497306.0,0.984,0.467,14.0,0.84,-4.714,21.286,16.0,-21.286,1.857,-31.143,0.8373142197445578
87698,LKA,Sri Lanka,2021-10-20,32.496,18.0,21497306.0,0.897,0.464,14.3,0.86,-7.429,17.857,17.286,-23.714,2.857,-37.429,0.8373142197445578
87699,LKA,Sri Lanka,2021-10-21,27.279,19.0,21497306.0,0.884,0.436,16.0,0.88,-7.0,18.571,16.857,-22.714,3.286,-37.571,0.8838316763970332
87700,LKA,Sri Lanka,2021-10-22,30.263,12.0,21497306.0,0.831,0.42,13.9,0.9,-6.714,19.0,16.714,-22.429,3.571,-37.571,0.5582094798297051
87701,LKA,Sri Lanka,2021-10-23,29.632,19.0,21497306.0,0.804,0.408,13.8,0.9,-5.857,20.0,16.429,-22.0,4.286,-37.143,0.8838316763970332
87702,LKA,Sri Lanka,2021-10-24,29.479,18.0,21497306.0,0.844,0.399,13.5,0.91,-5.571,20.429,16.286,-21.571,3.857,-36.857,0.8373142197445578
87703,LKA,Sri Lanka,2021-10-25,29.419,29.0,21497306.0,0.884,0.393,13.4,0.92,-5.714,20.286,16.143,-21.429,3.143,-36.0,1.3490062429217875
87704,LKA,Sri Lanka,2021-10-26,29.472,14.0,21497306.0,0.857,0.394,13.4,0.93,-5.143,20.429,15.0,-20.286,1.0,-30.857,0.651244393134656
87705,LKA,Sri Lanka,2021-10-27,33.326,20.0,21497306.0,0.871,0.389,11.7,0.95,-1.571,24.571,13.286,-16.857,0.286,-24.286,0.9303491330495086
87706,LKA,Sri Lanka,2021-10-28,33.227,22.0,21497306.0,0.89,0.406,12.2,0.95,-1.429,24.429,13.429,-17.0,0.0,-24.0,1.0233840463544595
87707,LKA,Sri Lanka,2021-10-29,29.512,10.0,21497306.0,0.877,0.413,14.0,0.96,-1.0,24.714,13.286,-16.714,-0.286,-23.571,0.4651745665247543
87708,LKA,Sri Lanka,2021-10-30,29.585,19.0,21497306.0,0.877,0.414,14.0,0.97,-1.571,23.857,13.429,-17.0,-1.571,-23.429,0.8838316763970332
87709,LKA,Sri Lanka,2021-10-31,33.154,18.0,21497306.0,0.877,0.412,12.4,0.98,-0.714,24.857,13.143,-16.429,-1.286,-23.0,0.8373142197445578
87710,LKA,Sri Lanka,2021-11-01,33.187,17.0,21497306.0,0.797,0.412,12.4,0.97,-1.143,24.286,12.857,-16.286,-2.0,-22.571,0.7907967630920824
87711,LKA,Sri Lanka,2021-11-02,33.3,10.0,21497306.0,0.771,0.414,12.4,0.97,-0.571,25.286,12.571,-15.286,-1.286,-22.143,0.4651745665247543
87712,LKA,Sri Lanka,2021-11-03,29.725,21.0,21497306.0,0.778,0.414,13.9,0.98,-0.286,25.571,12.429,-14.429,-1.143,-21.857,0.976866589701984
87713,LKA,Sri Lanka,2021-11-04,30.07,15.0,21497306.0,0.731,0.425,14.1,0.98,0.0,25.429,13.0,-14.857,-0.571,-24.0,0.6977618497871314
87714,LKA,Sri Lanka,2021-11-05,30.549,15.0,21497306.0,0.764,0.421,13.8,1.0,0.429,26.0,12.857,-13.857,0.429,-24.143,0.6977618497871314
87715,LKA,Sri Lanka,2021-11-06,30.894,20.0,21497306.0,0.771,0.419,13.6,1.01,1.0,26.429,12.857,-13.143,1.286,-24.571,0.9303491330495086
87716,LKA,Sri Lanka,2021-11-07,27.798,15.0,21497306.0,0.751,0.404,14.5,1.02,0.0,24.714,13.143,-13.571,0.429,-25.429,0.6977618497871314
87717,LKA,Sri Lanka,2021-11-08,28.548,19.0,21497306.0,0.764,0.398,13.9,1.04,-0.571,23.857,13.429,-13.714,0.0,-25.286,0.8838316763970332
87718,LKA,Sri Lanka,2021-11-09,29.512,17.0,21497306.0,0.811,0.399,13.5,1.05,-1.0,23.571,13.571,-13.857,-0.429,-25.286,0.7907967630920824
87719,LKA,Sri Lanka,2021-11-10,30.256,16.0,21497306.0,0.778,0.397,13.1,1.06,-1.0,24.143,13.714,-13.857,-0.286,-25.0,0.7442793064396069
87720,LKA,Sri Lanka,2021-11-11,31.074,19.0,21497306.0,0.804,0.389,12.5,1.08,-0.429,25.0,13.0,-12.429,-0.429,-22.143,0.8838316763970332
87721,LKA,Sri Lanka,2021-11-12,31.705,23.0,21497306.0,0.857,0.403,12.7,1.09,-0.286,25.143,13.0,-12.429,-0.857,-21.429,1.0699015030069348
87722,LKA,Sri Lanka,2021-11-13,32.363,22.0,21497306.0,0.871,0.409,12.6,1.11,0.571,25.857,12.857,-11.857,-0.143,-21.0,1.0233840463544595
87723,LKA,Sri Lanka,2021-11-14,40.45,23.0,21497306.0,0.924,0.426,10.5,1.12,1.571,27.286,12.857,-11.0,0.571,-20.429,1.0699015030069348
87724,LKA,Sri Lanka,2021-11-15,42.125,21.0,21497306.0,0.937,0.442,10.5,1.1,2.714,28.714,12.571,-10.143,1.286,-20.0,0.976866589701984
87725,LKA,Sri Lanka,2021-11-16,42.138,18.0,21497306.0,0.944,0.444,10.5,1.07,3.286,29.143,12.429,-9.714,1.571,-19.286,0.8373142197445578
87726,LKA,Sri Lanka,2021-11-17,42.371,23.0,21497306.0,0.99,0.451,10.6,1.06,4.143,29.429,12.0,-9.143,1.857,-18.857,1.0699015030069348
87727,LKA,Sri Lanka,2021-11-18,42.517,15.0,21497306.0,0.964,0.458,10.8,1.05,2.0,27.0,13.714,-11.857,3.714,-25.571,0.6977618497871314
87728,LKA,Sri Lanka,2021-11-19,42.663,14.0,21497306.0,0.904,0.464,10.9,1.04,2.286,27.286,13.714,-11.429,4.286,-25.571,0.651244393134656
87729,LKA,Sri Lanka,2021-11-20,42.723,22.0,21497306.0,0.904,0.463,10.8,1.04,2.571,27.714,13.571,-10.857,5.143,-25.429,1.0233840463544595
87730,LKA,Sri Lanka,2021-11-21,35.107,19.0,21497306.0,0.877,0.474,13.5,1.03,3.286,28.143,13.286,-10.143,6.571,-25.143,0.8838316763970332
87731,LKA,Sri Lanka,2021-11-22,33.805,31.0,21497306.0,0.944,0.47,13.9,1.04,3.857,28.571,13.286,-9.714,7.571,-24.571,1.4420411562267383
87732,LKA,Sri Lanka,2021-11-23,38.982,24.0,21497306.0,0.984,0.468,12.0,1.04,3.714,27.714,13.286,-9.714,7.571,-24.286,1.1164189596594103
87733,LKA,Sri Lanka,2021-11-24,39.095,23.0,21497306.0,0.984,0.478,12.2,1.02,2.714,26.429,13.714,-10.429,6.714,-24.0,1.0699015030069348
87734,LKA,Sri Lanka,2021-11-25,39.115,27.0,21497306.0,1.063,0.47,12.0,1.01,5.143,29.286,12.0,-7.429,4.857,-16.714,1.2559713296168367
87735,LKA,Sri Lanka,2021-11-26,38.909,26.0,21497306.0,1.143,0.459,11.8,1.0,6.286,30.143,11.714,-7.143,5.0,-16.0,1.2094538729643611
87736,LKA,Sri Lanka,2021-11-27,38.869,20.0,21497306.0,1.13,0.479,12.3,0.99,6.286,30.0,11.714,-7.429,4.286,-15.714,0.9303491330495086
